trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,latency_ms,retry_count,timestamp
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__017,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,608,0,2026-04-29T13:58:51.936093+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__018,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,573,0,2026-04-29T13:58:52.610190+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__019,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,755,0,2026-04-29T13:58:53.466734+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__020,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,580,0,2026-04-29T13:58:54.148107+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__021,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,604,0,2026-04-29T13:58:54.854029+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__022,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,763,0,2026-04-29T13:58:55.718251+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__023,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,615,0,2026-04-29T13:58:56.435370+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__024,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,565,0,2026-04-29T13:58:57.101971+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__025,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,762,0,2026-04-29T13:58:57.965376+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__026,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,569,0,2026-04-29T13:58:58.636798+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__027,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,757,0,2026-04-29T13:58:59.495058+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__028,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,601,0,2026-04-29T13:59:00.197035+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__029,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,773,0,2026-04-29T13:59:01.071175+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__030,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,579,0,2026-04-29T13:59:01.751624+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__031,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,753,0,2026-04-29T13:59:02.606723+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__032,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,581,0,2026-04-29T13:59:03.288639+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__033,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,1279,0,2026-04-29T13:59:04.669391+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__034,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,868,0,2026-04-29T13:59:05.639677+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__035,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,581,0,2026-04-29T13:59:06.322507+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__036,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,578,0,2026-04-29T13:59:07.002040+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__037,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,743,0,2026-04-29T13:59:07.846009+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__038,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,746,0,2026-04-29T13:59:08.693635+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__039,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,740,0,2026-04-29T13:59:09.535786+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__040,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,852,0,2026-04-29T13:59:10.489374+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__041,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,841,0,2026-04-29T13:59:11.431743+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__042,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,602,0,2026-04-29T13:59:12.135588+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__043,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,852,0,2026-04-29T13:59:13.089085+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__044,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,1030,0,2026-04-29T13:59:14.219928+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__045,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,754,0,2026-04-29T13:59:15.075530+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__046,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,1034,0,2026-04-29T13:59:16.210772+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__047,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,819,0,2026-04-29T13:59:17.131075+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__048,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,759,0,2026-04-29T13:59:17.990560+00:00
gpt-4o-mini__status_quo__canonical__default_switch_first__t07__049,gpt-4o-mini,status_quo,canonical,default_switch_first,0.7,,,,"You are enrolled in Plan A.
Both plans have identical outcomes.
Plan A is currently active.

Option A: Switch to Plan B
Option B: Stay with Plan A

Choose A or B. Reply with only the letter A or B.",B,B,False,1036,0,2026-04-29T13:59:19.128190+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__000,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,811,0,2026-04-29T13:59:20.040812+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__001,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,706,0,2026-04-29T13:59:20.848332+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__002,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,761,0,2026-04-29T13:59:21.710893+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__003,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,753,0,2026-04-29T13:59:22.564734+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__004,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,1080,0,2026-04-29T13:59:23.746181+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__005,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,740,0,2026-04-29T13:59:24.587391+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__006,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,584,0,2026-04-29T13:59:25.273089+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__007,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,782,0,2026-04-29T13:59:26.155935+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__008,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,830,0,2026-04-29T13:59:27.087556+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__009,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,1132,0,2026-04-29T13:59:28.320633+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__010,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,768,0,2026-04-29T13:59:29.189186+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__011,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,596,0,2026-04-29T13:59:29.887071+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__012,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,814,0,2026-04-29T13:59:30.801938+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__013,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,605,0,2026-04-29T13:59:31.508389+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__014,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,670,0,2026-04-29T13:59:32.279750+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__015,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,588,0,2026-04-29T13:59:32.968461+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__016,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,582,0,2026-04-29T13:59:33.651773+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__017,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,565,0,2026-04-29T13:59:34.318364+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__018,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,573,0,2026-04-29T13:59:34.992594+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__019,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,559,0,2026-04-29T13:59:35.653176+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__020,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,870,0,2026-04-29T13:59:36.624676+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__021,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,882,0,2026-04-29T13:59:37.608400+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__022,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,689,0,2026-04-29T13:59:38.399470+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__023,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,786,0,2026-04-29T13:59:39.286767+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__024,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,837,0,2026-04-29T13:59:40.225114+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__025,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,886,0,2026-04-29T13:59:41.212986+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__026,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,753,0,2026-04-29T13:59:42.067269+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__027,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,583,0,2026-04-29T13:59:42.752301+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__028,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,587,0,2026-04-29T13:59:43.441184+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__029,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,602,0,2026-04-29T13:59:44.145299+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__030,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,736,0,2026-04-29T13:59:44.983372+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__031,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,735,0,2026-04-29T13:59:45.820683+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__032,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,764,0,2026-04-29T13:59:46.685133+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__033,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,738,0,2026-04-29T13:59:47.525213+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__034,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,836,0,2026-04-29T13:59:48.463096+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__035,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,867,0,2026-04-29T13:59:49.431761+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__036,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,754,0,2026-04-29T13:59:50.287308+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__037,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,576,0,2026-04-29T13:59:50.963986+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__038,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,588,0,2026-04-29T13:59:51.653348+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__039,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,825,0,2026-04-29T13:59:52.580188+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__040,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,750,0,2026-04-29T13:59:53.431959+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__041,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,578,0,2026-04-29T13:59:54.110885+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__042,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,768,0,2026-04-29T13:59:54.980811+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__043,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,597,0,2026-04-29T13:59:55.679590+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__044,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,734,0,2026-04-29T13:59:56.515020+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__045,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,565,0,2026-04-29T13:59:57.181137+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__046,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,740,0,2026-04-29T13:59:58.021769+00:00
gpt-4o-mini__status_quo__canonical__no_default_stay_first__t07__047,gpt-4o-mini,status_quo,canonical,no_default_stay_first,0.7,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,569,0,2026-04-29T13:59:58.691834+00:00
