trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,timestamp
gemma3:4b__endowment__abstract__non_owner_price5__t07__024,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:18:54.413108+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__025,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:18:57.024032+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__026,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No.,No,False,2026-04-29T09:18:59.671185+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__027,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:19:02.267779+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__028,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:19:04.828288+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__029,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:19:07.442616+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__030,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:19:10.051658+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__031,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:19:12.657507+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__032,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:19:15.273711+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__033,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:19:17.885312+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__034,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:19:20.500147+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__035,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:19:23.129243+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__036,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:19:25.737003+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__037,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:19:28.342809+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__038,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:19:30.897178+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__039,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:19:33.542850+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__040,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:19:36.152866+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__041,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:19:38.750620+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__042,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:19:41.377094+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__043,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:19:43.941584+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__044,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:19:46.573822+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__045,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:19:49.176144+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__046,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No.,No,False,2026-04-29T09:19:51.832201+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__047,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No.,No,False,2026-04-29T09:19:54.472403+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__048,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:19:57.039334+00:00
gemma3:4b__endowment__abstract__non_owner_price5__t07__049,gemma3:4b,endowment,abstract,non_owner_price5,0.7,,,5,"You do not possess a Object Q.

Someone offers to exchange 5 units of currency for it.

Would you exchange? Reply with only Yes or No.",No.,No,False,2026-04-29T09:19:59.684918+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__000,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:02.474250+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__001,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:05.057407+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__002,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:07.668702+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__003,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:10.267563+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__004,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:12.864608+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__005,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:15.485105+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__006,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:18.097778+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__007,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:20.703759+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__008,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:23.313691+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__009,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:25.921632+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__010,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:28.527465+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__011,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:31.081195+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__012,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:33.709422+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__013,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:36.330991+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__014,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:38.961140+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__015,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:41.550930+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__016,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:44.114901+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__017,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:46.743915+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__018,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:49.360202+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__019,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:51.974671+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__020,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:54.585135+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__021,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:57.198458+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__022,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:20:59.800786+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__023,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:02.427456+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__024,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:05.020856+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__025,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:07.657284+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__026,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:10.216464+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__027,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:12.837233+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__028,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:15.449149+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__029,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:18.060282+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__030,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:20.683206+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__031,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:23.244940+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__032,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:25.878156+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__033,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:28.504678+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__034,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:31.103987+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__035,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:33.718159+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__036,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:36.323906+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__037,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:38.928832+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__038,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:41.552285+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__039,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:44.179769+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__040,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:46.795093+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__041,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:49.344097+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__042,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:51.968475+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__043,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:54.609627+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__044,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:57.205870+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__045,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:21:59.795207+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__046,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:22:02.374610+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__047,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:22:05.003632+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__048,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:22:07.617669+00:00
gemma3:4b__endowment__abstract__non_owner_price10__t07__049,gemma3:4b,endowment,abstract,non_owner_price10,0.7,,,10,"You do not possess a Object Q.

Someone offers to exchange 10 units of currency for it.

Would you exchange? Reply with only Yes or No.",No,No,False,2026-04-29T09:22:10.233928+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__000,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:22:13.942686+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__001,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:22:17.053006+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__002,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:22:20.179982+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__003,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:22:23.365706+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__004,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:22:26.423838+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__005,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:22:29.545333+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__006,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:22:32.615662+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__007,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:22:35.660831+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__008,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:22:38.837062+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__009,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:22:42.102629+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__010,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:22:45.217093+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__011,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:22:48.288617+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__012,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:22:51.427897+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__013,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:22:54.500746+00:00
gemma3:4b__certainty_effect__canonical__allais_pair__t07__014,gemma3:4b,certainty_effect,canonical,allais_pair,0.7,,,,"Choice 1:
A: $4000 at 80% probability
B: $3000 certain

Choice 2:
A: $4000 at 20% probability
B: $3000 at 25% probability

Answer ONLY in this exact format: (Choice1: A/B, Choice2: A/B)
Do not explain.","(Choice1: B, Choice2: A/B)","(Choice1: B, Choice2: A)",False,2026-04-29T09:22:57.644954+00:00
