trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,timestamp
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__012,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:10:49.684677+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__013,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:10:52.299419+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__014,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:10:54.910452+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__015,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:10:57.549497+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__016,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:00.101298+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__017,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:02.731075+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__018,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:05.354322+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__019,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:07.975178+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__020,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:10.606593+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__021,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:13.196083+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__022,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:15.797106+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__023,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:18.399397+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__024,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:21.018628+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__025,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:23.624286+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__026,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:26.201344+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__027,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:28.862275+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__028,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:31.452649+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__029,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:34.053573+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__030,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:36.665208+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__031,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:39.223559+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__032,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:41.848164+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__033,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:44.466872+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__034,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:47.093499+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__035,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:49.705007+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__036,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:52.308945+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__037,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:54.915879+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__038,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:11:57.523332+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__039,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:00.155355+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__040,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:02.750015+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__041,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:05.312102+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__042,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:07.957241+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__043,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:10.573797+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__044,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:13.170280+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__045,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:15.775288+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__046,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:18.344687+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__047,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:20.957597+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__048,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:23.576309+00:00
gemma3:4b__status_quo__canonical__no_default_stay_first__t03__049,gemma3:4b,status_quo,canonical,no_default_stay_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan A
Option B: Plan B

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:26.196914+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__000,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:29.033512+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__001,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:31.624382+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__002,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:34.235119+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__003,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:36.831982+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__004,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:39.402653+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__005,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:42.041792+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__006,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:44.655231+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__007,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:47.268434+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__008,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:49.874994+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__009,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:52.484133+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__010,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:55.086290+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__011,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:12:57.699977+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__012,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:00.304616+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__013,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:02.911583+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__014,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:05.515555+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__015,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:08.108804+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__016,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:10.726410+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__017,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:13.339681+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__018,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:15.961561+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__019,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:18.518624+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__020,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:21.156747+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__021,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:23.765947+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__022,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:26.357262+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__023,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:28.995200+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__024,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:31.602136+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__025,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:34.203510+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__026,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:36.813515+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__027,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:39.421831+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__028,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:42.040632+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__029,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:44.650482+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__030,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:47.254213+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__031,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:49.851205+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__032,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:52.458413+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__033,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:55.056680+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__034,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:13:57.625991+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__035,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:00.269643+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__036,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:02.904868+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__037,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:05.502316+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__038,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:08.087719+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__039,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:10.717076+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__040,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:13.325719+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__041,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:15.936668+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__042,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:18.538450+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__043,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:21.130207+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__044,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:23.702911+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__045,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:26.335043+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__046,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:28.959931+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__047,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:31.579548+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__048,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:34.163983+00:00
gemma3:4b__status_quo__canonical__no_default_switch_first__t03__049,gemma3:4b,status_quo,canonical,no_default_switch_first,0.3,,,,"Choose between two plans.
Both have identical outcomes.
Neither is currently active.

Option A: Plan B
Option B: Plan A

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T13:14:36.739371+00:00
