trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,latency_ms,retry_count,timestamp
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__028,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,865,0,2026-04-30T06:14:40.327948+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__029,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,653,0,2026-04-30T06:14:41.081806+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__030,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,7204,0,2026-04-30T06:14:48.387814+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__031,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,4763,0,2026-04-30T06:14:53.252990+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__032,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,1016,0,2026-04-30T06:14:54.370730+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__033,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,4583,0,2026-04-30T06:14:59.055512+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__034,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,768,0,2026-04-30T06:14:59.924718+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__035,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,1373,0,2026-04-30T06:15:01.399931+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__036,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,1397,0,2026-04-30T06:15:02.898862+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__037,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,4902,0,2026-04-30T06:15:07.902509+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__038,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,5179,0,2026-04-30T06:15:13.182846+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__039,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,7116,0,2026-04-30T06:15:20.401006+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__040,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,3392,0,2026-04-30T06:15:23.894496+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__041,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,1392,0,2026-04-30T06:15:25.388281+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__042,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,7668,0,2026-04-30T06:15:33.157848+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__043,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,6344,0,2026-04-30T06:15:39.603626+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__044,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,665,0,2026-04-30T06:15:40.370586+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__045,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,1504,0,2026-04-30T06:15:41.976366+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__046,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,680,0,2026-04-30T06:15:42.757948+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__047,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,847,0,2026-04-30T06:15:43.707283+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__048,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,1084,0,2026-04-30T06:15:44.892917+00:00
gpt-4o-mini__status_quo__abstract__default_stay_first__t00__049,gpt-4o-mini,status_quo,abstract,default_stay_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Stay with State A
Option B: Switch to State B

Choose A or B. Reply with only the letter A or B.",A,A,False,4408,0,2026-04-30T06:15:49.402632+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__000,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,3720,0,2026-04-30T06:15:53.224301+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__001,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,5740,0,2026-04-30T06:15:59.065719+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__002,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,693,0,2026-04-30T06:15:59.860950+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__003,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,1928,0,2026-04-30T06:16:01.891449+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__004,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,2900,0,2026-04-30T06:16:04.892354+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__005,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,5396,0,2026-04-30T06:16:10.390126+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__006,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,2701,0,2026-04-30T06:16:13.193575+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__007,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,2106,0,2026-04-30T06:16:15.401320+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__008,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,7885,0,2026-04-30T06:16:23.387271+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__009,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,2879,0,2026-04-30T06:16:26.368501+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__010,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,927,0,2026-04-30T06:16:27.397126+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__011,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,5773,0,2026-04-30T06:16:33.271077+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__012,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,7360,0,2026-04-30T06:16:40.741505+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__013,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,2063,0,2026-04-30T06:16:42.905985+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__014,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,1396,0,2026-04-30T06:16:44.403560+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__015,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,1373,0,2026-04-30T06:16:45.878313+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__016,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,3474,0,2026-04-30T06:16:49.453107+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__017,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,3677,0,2026-04-30T06:16:53.232182+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__018,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,2054,0,2026-04-30T06:16:55.387516+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__019,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,2405,0,2026-04-30T06:16:57.893660+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__020,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,1080,0,2026-04-30T06:16:59.074996+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__021,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,750,0,2026-04-30T06:16:59.927611+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__022,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,1864,0,2026-04-30T06:17:01.893677+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__023,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,3894,0,2026-04-30T06:17:05.889163+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__024,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,3405,0,2026-04-30T06:17:09.395559+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__025,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,886,0,2026-04-30T06:17:10.383762+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__026,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,1884,0,2026-04-30T06:17:12.369335+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__027,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,831,0,2026-04-30T06:17:13.302818+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__028,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,5640,0,2026-04-30T06:17:19.044753+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__029,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,1755,0,2026-04-30T06:17:20.900930+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__030,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,5053,0,2026-04-30T06:17:26.056006+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__031,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,630,0,2026-04-30T06:17:26.787447+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__032,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,1006,0,2026-04-30T06:17:27.896377+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__033,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,1403,0,2026-04-30T06:17:29.400803+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__034,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,1395,0,2026-04-30T06:17:30.897742+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__035,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,1459,0,2026-04-30T06:17:32.457765+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__036,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,689,0,2026-04-30T06:17:33.249467+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__037,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,628,0,2026-04-30T06:17:33.979034+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__038,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,755,0,2026-04-30T06:17:34.834991+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__039,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,762,0,2026-04-30T06:17:35.698548+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__040,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,643,0,2026-04-30T06:17:36.443101+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__041,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,754,0,2026-04-30T06:17:37.298453+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__042,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,767,0,2026-04-30T06:17:38.181972+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__043,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,2257,0,2026-04-30T06:17:40.541158+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__044,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,3751,0,2026-04-30T06:17:44.393697+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__045,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,4401,0,2026-04-30T06:17:48.896429+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__046,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,4354,0,2026-04-30T06:17:53.352510+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__047,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,828,0,2026-04-30T06:17:54.282192+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__048,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,3231,0,2026-04-30T06:17:57.614816+00:00
gpt-4o-mini__status_quo__abstract__default_switch_first__t00__049,gpt-4o-mini,status_quo,abstract,default_switch_first,0.0,,,,"You are in State A.
Both states have identical properties.
State A is currently active.

Option A: Switch to State B
Option B: Stay with State A

Choose A or B. Reply with only the letter A or B.",A,A,False,1008,0,2026-04-30T06:17:58.724576+00:00
gpt-4o-mini__status_quo__abstract__no_default_stay_first__t00__000,gpt-4o-mini,status_quo,abstract,no_default_stay_first,0.0,,,,"Choose between two states.
Both have identical properties.
Neither is currently active.

Option A: State A
Option B: State B

Choose A or B. Reply with only the letter A or B.",A,A,False,711,0,2026-04-30T06:17:59.538270+00:00
gpt-4o-mini__status_quo__abstract__no_default_stay_first__t00__001,gpt-4o-mini,status_quo,abstract,no_default_stay_first,0.0,,,,"Choose between two states.
Both have identical properties.
Neither is currently active.

Option A: State A
Option B: State B

Choose A or B. Reply with only the letter A or B.",A,A,False,674,0,2026-04-30T06:18:00.313473+00:00
gpt-4o-mini__status_quo__abstract__no_default_stay_first__t00__002,gpt-4o-mini,status_quo,abstract,no_default_stay_first,0.0,,,,"Choose between two states.
Both have identical properties.
Neither is currently active.

Option A: State A
Option B: State B

Choose A or B. Reply with only the letter A or B.",A,A,False,680,0,2026-04-30T06:18:01.095208+00:00
gpt-4o-mini__status_quo__abstract__no_default_stay_first__t00__003,gpt-4o-mini,status_quo,abstract,no_default_stay_first,0.0,,,,"Choose between two states.
Both have identical properties.
Neither is currently active.

Option A: State A
Option B: State B

Choose A or B. Reply with only the letter A or B.",A,A,False,2795,0,2026-04-30T06:18:03.991796+00:00
gpt-4o-mini__status_quo__abstract__no_default_stay_first__t00__004,gpt-4o-mini,status_quo,abstract,no_default_stay_first,0.0,,,,"Choose between two states.
Both have identical properties.
Neither is currently active.

Option A: State A
Option B: State B

Choose A or B. Reply with only the letter A or B.",A,A,False,728,0,2026-04-30T06:18:04.820859+00:00
gpt-4o-mini__status_quo__abstract__no_default_stay_first__t00__005,gpt-4o-mini,status_quo,abstract,no_default_stay_first,0.0,,,,"Choose between two states.
Both have identical properties.
Neither is currently active.

Option A: State A
Option B: State B

Choose A or B. Reply with only the letter A or B.",A,A,False,843,0,2026-04-30T06:18:05.765415+00:00
gpt-4o-mini__status_quo__abstract__no_default_stay_first__t00__006,gpt-4o-mini,status_quo,abstract,no_default_stay_first,0.0,,,,"Choose between two states.
Both have identical properties.
Neither is currently active.

Option A: State A
Option B: State B

Choose A or B. Reply with only the letter A or B.",A,A,False,659,0,2026-04-30T06:18:06.526747+00:00
gpt-4o-mini__status_quo__abstract__no_default_stay_first__t00__007,gpt-4o-mini,status_quo,abstract,no_default_stay_first,0.0,,,,"Choose between two states.
Both have identical properties.
Neither is currently active.

Option A: State A
Option B: State B

Choose A or B. Reply with only the letter A or B.",A,A,False,959,0,2026-04-30T06:18:07.587914+00:00
gpt-4o-mini__status_quo__abstract__no_default_stay_first__t00__008,gpt-4o-mini,status_quo,abstract,no_default_stay_first,0.0,,,,"Choose between two states.
Both have identical properties.
Neither is currently active.

Option A: State A
Option B: State B

Choose A or B. Reply with only the letter A or B.",A,A,False,822,0,2026-04-30T06:18:08.511482+00:00
gpt-4o-mini__status_quo__abstract__no_default_stay_first__t00__009,gpt-4o-mini,status_quo,abstract,no_default_stay_first,0.0,,,,"Choose between two states.
Both have identical properties.
Neither is currently active.

Option A: State A
Option B: State B

Choose A or B. Reply with only the letter A or B.",A,A,False,797,0,2026-04-30T06:18:09.410028+00:00
gpt-4o-mini__status_quo__abstract__no_default_stay_first__t00__010,gpt-4o-mini,status_quo,abstract,no_default_stay_first,0.0,,,,"Choose between two states.
Both have identical properties.
Neither is currently active.

Option A: State A
Option B: State B

Choose A or B. Reply with only the letter A or B.",A,A,False,744,0,2026-04-30T06:18:10.256497+00:00
gpt-4o-mini__status_quo__abstract__no_default_stay_first__t00__011,gpt-4o-mini,status_quo,abstract,no_default_stay_first,0.0,,,,"Choose between two states.
Both have identical properties.
Neither is currently active.

Option A: State A
Option B: State B

Choose A or B. Reply with only the letter A or B.",A,A,False,663,0,2026-04-30T06:18:11.020937+00:00
gpt-4o-mini__status_quo__abstract__no_default_stay_first__t00__012,gpt-4o-mini,status_quo,abstract,no_default_stay_first,0.0,,,,"Choose between two states.
Both have identical properties.
Neither is currently active.

Option A: State A
Option B: State B

Choose A or B. Reply with only the letter A or B.",A,A,False,728,0,2026-04-30T06:18:11.850138+00:00
